"name";"table_name";"049_helptext__de_new";"049_helptext__en_new"
"option_show_author_name";"pkg_shop_article_review_module_shop_article_review_configuration";"**Name des Autors**

Mit dieser Option wird festgelegt, wie der Autorenname bei verfassten Rezensionen dargestellt wird. Diese Einstellung gilt nur, wenn Rezensionen von angemeldeten Benutzern erstellt werden dürfen.

Sind auch Rezensionen ohne Anmeldung möglich, erscheint beim Verfassen der Rezension ein Namensfeld. Wird dieses Feld leer gelassen, erscheint ""Anonym"" als Autorenname.

Folgende Möglichkeiten stehen zur Auswahl:

- **Vorname und Nachname**: Der echte Vor- und Nachname des Benutzers wird als Autorenname angezeigt.
- **Aliasname**: Der bei der Registrierung angegebene Aliasname wird als Autorenname verwendet. Diese Option steht nur zur Verfügung, wenn die Angabe eines Aliasnamens bei der Registrierung verpflichtend ist.
- **Anonym**: Unabhängig von anderen Einstellungen wird immer ""Anonym"" als Autorenname angezeigt.
- **Eingegebener Name**: Ein zusätzliches Eingabefeld ermöglicht es dem Benutzer, einen Wunsch-Namen für die Rezension einzugeben. Wird dieses Feld nicht ausgefüllt, erscheint ebenfalls ""Anonym"" als Autorenname.";"**Author Name**

This option determines how the author’s name is displayed for written reviews. This setting only applies if reviews may be submitted by registered users.

If reviews are also allowed without registration, a name field appears when writing the review. If this field is left empty, “Anonymous” will appear as the author name.

The following options are available:

- **First and Last Name**: The user’s real first and last name will be displayed as the author name.
- **Alias Name**: The alias provided during registration will be used as the author name. This option is only available if providing an alias during registration is mandatory.
- **Anonymous**: Regardless of other settings, “Anonymous” will always be displayed as the author name.
- **Entered Name**: An additional input field allows the user to enter a preferred name for the review. If this field is not filled out, “Anonymous” will also be shown as the author name."
"classname";"cms_tbl_list_class";"**Name der TCMSListManager-Klasse,** die für die Anzeige der Liste verwendet wird.  
Standardmäßig wird im Core die Klasse TCMSListManagerFullGroupTable genutzt.";"**Name of the TCMSListManager class** used for displaying the list.  
By default, the core uses the class TCMSListManagerFullGroupTable."
"name";"pkg_shop_statistic_group";"**Name der Gruppe**

Gibt an, wie die jeweilige Gruppe genannt wird.";"**Name of the group**

Indicates what the respective group is called."
"type";"amazon_payment_id_mapping";"**Mögliche Werte:**

- 1: Authorize (Autorisation)
- 2: Capture (Einzug)
- 3: Refund (Erstattung)

Der Wert gibt die Art der Transaktion an. 1 steht für die Autorisierung eines Betrags, 2 für das Einziehen des Betrags und 3 für eine Rückerstattung.";"**Possible values:**

- 1: Authorize (Authorization)
- 2: Capture (Collection)
- 3: Refund (Reimbursement)

The value indicates the type of transaction. 1 stands for authorizing an amount, 2 for capturing the amount, and 3 for a refund."
"is_copy_allowed";"cms_tpl_module";"**Modulinhalte kopieren bei Seitenkopie**

Legt fest, ob die Inhalte dieses Moduls beim Kopieren einer Seite dupliziert werden, anstatt bestehende Module auf der neuen Seite erneut zu verwenden.

Dadurch wird verhindert, dass mehrere Seiten auf dieselben Modulinstanzen zugreifen und Änderungen an einem Modul automatisch auf allen Seiten sichtbar sind. Wenn diese Einstellung aktiviert ist, erhält jede kopierte Seite ihre eigene, unabhängige Modulinstanz.";"**Copy module contents when copying pages**

Determines whether the contents of this module are duplicated when copying a page, instead of reusing existing modules on the new page.

This prevents multiple pages from accessing the same module instances and ensures that changes to a module are not automatically visible on all pages. If this setting is enabled, each copied page receives its own independent module instance."
"module";"cms_module";"**Modul-Seitenkonfiguration**

Dies ist die pagedef-Datei des jeweiligen CMS-Moduls.";"**Module Page Configuration**

This is the pagedef file of the respective CMS module."
"meta_keywords";"shop_article";"**Meta-Schlüsselwörter**

Hier können Suchmaschinen-relevante Stichworte eingetragen werden, um die Auffindbarkeit des Artikels zu verbessern.  
Wird dieses Feld leer gelassen, verwendet der Shop automatisch die Kurzbeschreibung des Artikels als Meta-Schlüsselwörter.";"**Meta Keywords**

Relevant keywords for search engines can be entered here to improve the findability of the article.  
If this field is left empty, the shop will automatically use the article's short description as meta keywords."
"meta_description";"shop_category";"**Meta-Beschreibung**

Die Meta-Beschreibung für die Kategorieseite kann optional angegeben werden. Sie hilft dabei, den Inhalt der Seite für Suchmaschinen zu beschreiben und kann das Suchergebnis positiv beeinflussen.";"**Meta description**

The meta description for the category page can be provided optionally. It helps describe the content of the page for search engines and can positively influence the search result."
"shop_user_notice_list";"data_extranet_user";"**Merkzettel**

Auf dem Merkzettel werden alle Artikel angezeigt, die der Kunde zur späteren Ansicht gespeichert hat. Dies ermöglicht es, interessante Produkte einfach zu sammeln und bei Bedarf schnell wiederzufinden.";"**Wishlist**

The wishlist displays all items that the customer has saved for later viewing. This makes it easy to collect interesting products and quickly find them again when needed."
"message";"cms_message_manager_backend_message";"**Meldung**

Die Meldung, die vom System angezeigt wird. In der Meldung können Platzhalter im folgenden Format verwendet werden:

[{name:formatierung}]

Die ""formatierung"" kann einen der folgenden Werte annehmen:

- string
- date
- number

Wird die Formatierung number verwendet, kann zusätzlich die Anzahl der Nachkommastellen angegeben werden. Dies geschieht, indem nach dem Schlüsselwort number ein Doppelpunkt und die gewünschte Anzahl der Nachkommastellen ergänzt werden.

Beispiel:

[{kosten:number:2}]

Dieser Platzhalter formatiert die Variable kosten als Zahl mit zwei Nachkommastellen.";"**Message**

The message displayed by the system. Placeholders can be used in the message in the following format:

[{name:formatting}]

The ""formatting"" can take one of the following values:

- string
- date
- number

If the formatting ""number"" is used, the number of decimal places can also be specified. This is done by adding a colon and the desired number of decimal places after the keyword ""number"".

Example:

[{cost:number:2}]

This placeholder formats the variable ""cost"" as a number with two decimal places."
"message";"cms_message_manager_message";"**Meldung**

Die Meldung, die vom System angezeigt wird.

Innerhalb der Meldung können Platzhalter im folgenden Format verwendet werden:

[{name:formatierung}]

Hierbei kann für die Formatierung zwischen string, date oder number gewählt werden.

Wird als Formatierung number verwendet, kann zusätzlich die Anzahl der Nachkommastellen angegeben werden. Dazu wird sie mit einem Doppelpunkt nach dem Schlüsselwort number angehängt. Beispiel:

[{kosten:number:2}]

In diesem Fall wird die Variable kosten als Zahl mit zwei Nachkommastellen angezeigt.";"**Message**

The message displayed by the system.

Within the message, placeholders can be used in the following format:

[{name:formatting}]

For formatting, you can choose between string, date, or number.

If number is used as formatting, the number of decimal places can also be specified. To do this, it is appended after the keyword number, separated by a colon. Example:

[{cost:number:2}]

In this case, the variable cost will be displayed as a number with two decimal places."
"max_log_age_in_seconds";"pkg_cms_core_log_channel";"**Maximales Alter der Einträge für diesen Channel in Sekunden**

Das maximale Alter der Protokolleinträge für einen Channel wird hier in Sekunden festgelegt.

Typische Umrechnungen:
- 1 Stunde = 3.600 Sekunden
- 24 Stunden = 86.400 Sekunden
- 7 Tage = 604.800 Sekunden
- 30 Tage = 2.592.000 Sekunden
- 1/2 Jahr (182,5 Tage) ≈ 15.768.000 Sekunden
- 1 Jahr ≈ 31.536.000 Sekunden

Für Channels, die keinen eigenen Wert erhalten, gilt die Voreinstellung, die durch die Konstante PKG_CMS_CORE_LOG_DEFAULT_MAX_AGE_IN_SECONDS festgelegt ist.";"**Maximum age of entries for this channel in seconds**

The maximum age of log entries for a channel is defined here in seconds.

Typical conversions:
- 1 hour = 3,600 seconds
- 24 hours = 86,400 seconds
- 7 days = 604,800 seconds
- 30 days = 2,592,000 seconds
- 1/2 year (182.5 days) ≈ 15,768,000 seconds
- 1 year ≈ 31,536,000 seconds

For channels that do not have their own value, the default setting specified by the constant PKG_CMS_CORE_LOG_DEFAULT_MAX_AGE_IN_SECONDS applies."
"max_tokens";"esono_ai_providers";"**Maximale Anzahl an Token, die beim Abschluss eines Chats generiert werden.**";"Maximum number of tokens generated upon completion of a chat."
"mapper_config";"pkg_generic_table_export";"**Mapper Konfiguration**

Hier können verschiedene Mapper geladen werden. Verwenden Sie dafür das folgende Format:

```
Mapper_1,path/to/mapper,Core;Mapper_2,path/to/mapper,Customer
```

Jeder Mapper-Eintrag besteht aus:

- einem Namen (z. B. Mapper_1),
- dem Pfad zum Mapper (z. B. path/to/mapper),
- einem Typ (z. B. Core oder Customer).

Mehrere Einträge werden durch ein Semikolon (;) getrennt.";"**Mapper Configuration**

Different mappers can be loaded here. Use the following format:

```
Mapper_1,path/to/mapper,Core;Mapper_2,path/to/mapper,Customer
```

Each mapper entry consists of:

- a name (e.g. Mapper_1),
- the path to the mapper (e.g. path/to/mapper),
- a type (e.g. Core or Customer).

Multiple entries are separated by a semicolon (;)."
"object_mail";"shop_order";"**Mail Objekt**

Falls die Bestellbestätigung nicht versendet werden konnte, wird hier das zugehörige Mail-Objekt gespeichert. Dadurch besteht die Möglichkeit, den Versand der E-Mail zu einem späteren Zeitpunkt erneut zu versuchen. Zusätzlich wird festgehalten, wie oft der Versand bereits versucht wurde.";"**Mail Object**

If the order confirmation could not be sent, the corresponding mail object will be stored here. This makes it possible to attempt sending the email again at a later time. Additionally, the number of previous sending attempts will be recorded."
